date,employee_title,location,employee_status,review_title,helpful,pros,cons,advice_to_mgmt,rating_overall,rating_balance,rating_culture,rating_career,rating_comp,rating_mgmt,recommends,positive_outlook,approves_of_CEO
Wed Oct 26 2016,Anonymous,,Former Employee ,Was good once but not anymore,2,"Learning opportunities, academy, working hours, recently minimized after hour work, cellphone (changes once in three years) friendly environment especially at IT
","Heavy Political influence on management, no one cares about the actual well being of the company everyone tries to do their show business, lack of vision on high level management. No cost calculation. Getting promoted is about how good you lick people
Advice to Management
You are losing a company which once created global success stories
Helpful (2","You are losing a company which once created global success stories
",3.0,5.0,3.0,3.0,4.0,2.0,Doesn't Recommend,Negative Outlook,Disapproves of CEO
Thu Oct 27 2016,Anonymous,,Current Employee ,Operator,0,"Rich, Innovative, Services, New, Quality
","Management, share structure, International operations
Helpfu",,4.0,,,,,,,,
Mon Oct 24 2016, Senior Engineer,Istanbul,Current Employee ,Hard work and big responsibilities pay off,0,"Advantageous employer benefits
Learning a lot every single day
","work life balance, long working hours, low motivated people
Advice to Management
To motivate 10-15 year- employees
Helpfu","To motivate 10-15 year- employees
Helpfu",4.0,2.0,4.0,3.0,4.0,4.0,Recommends,Positive Outlook,Approves of CEO
Sun Oct 23 2016, Supply Chain,Istanbul,Current Employee ,Was better and developing,0,"Above Turkey average salaries. Flexible woking hours. Good location in center of the city. Nice facilities. Global business understanding.
","Cultural changes destroyed nice company understanding. Many uncertainties due to conflict in the top management.
Advice to Management
Top management conflict between main shareholders has to be resolved in order to increase share holder value.
Helpfu","Top management conflict between main shareholders has to be resolved in order to increase share holder value.
Helpfu",4.0,3.0,2.0,2.0,4.0,2.0,Recommends,Positive Outlook,Approves of CEO
Fri Oct 21 2016,N/A,Ankara,Engineer in Ankara,not bad,0,"good salary, strong background and teamwork
","boring system and company needs to be more open to young ones
Advice to Management
hire more young people
Helpfu","hire more young people
Helpfu",4.0,4.0,5.0,4.0,4.0,4.0,Recommends,Positive Outlook,No opinion of CEO
Tue Oct 11 2016,N/A,Istanbul,Software Developer in Istanbul,Software Developer,1,"great working environment, friendship, experienced collegues
","overtime, no career path, company is involved politics
Helpful (1",,2.0,1.0,2.0,2.0,3.0,1.0,Doesn't Recommend,Neutral Outlook,Disapproves of CEO
Thu Sep 29 2016, Large Accounts Manager,Istanbul,Former Employee ,Great Friendship,0,"The reputation of Türkcell is very high and also the friendship in the sales team was one of a kind.
","Very busy life and no time to breathe. Too many customer calls and e mails.
Advice to Management
You must find ways to make the sales people more focus on sales instead of operational paperwork.
Helpfu","You must find ways to make the sales people more focus on sales instead of operational paperwork.
Helpfu",4.0,3.0,4.0,4.0,5.0,3.0,Recommends,Positive Outlook,No opinion of CEO
Wed Sep 14 2016,N/A,, ,MOBILE & FIXED SOLUTIONS SALES ACCOUNT MANAGER,0,"Highly revenue, additional benefits, various training activities,
","Less promotion opportunities, too much operational workload
Advice to Management
Everything is perfect but some of process management between departments should be reviewed
Helpfu","Everything is perfect but some of process management between departments should be reviewed
Helpfu",5.0,4.0,4.0,2.0,5.0,4.0,Recommends,Positive Outlook,Approves of CEO
Mon Sep 19 2016, Senior Business Analyst,Istanbul,Former Employee ,Limited Opportunities,1,"Hi tech company with products based on the latest IT technology, very suitable for self improvement and friendly co workers.
","Unfair on promotions, managers force you to work extra hours, mobbing is common. Middle management is focused on its own bonus. They find every reason not to promote you.
Helpful (1",,2.0,1.0,3.0,1.0,2.0,2.0,Doesn't Recommend,,No opinion of CEO
Thu Sep 15 2016,N/A,,Middleware Systems Engineer ,good for juniors,0,"helpful people, gentle and happy colleagues. Open minded for new ideas.
","sometimes operation routine can be annoying
Helpfu",,4.0,4.0,4.0,4.0,4.0,4.0,Recommends,Positive Outlook,
Mon Aug 22 2016,Anonymous,Istanbul,Current Employee ,Engineer,0,"Always in learning curve. great place to work. support MBA program. You will be hired anywhere after working here.
","Frequent organizational changes. underperforming people who have been with the company for 15 years
Advice to Management
less organizational changes
Helpfu","less organizational changes
Helpfu",5.0,5.0,5.0,5.0,5.0,4.0,Recommends,Positive Outlook,Approves of CEO
Mon Aug 22 2016,N/A,Istanbul,Account Executive in Istanbul,Account Manager,1,"Salary, Bonus, Benefits, Prestige, Life balance,
","Stress, Mobbing, Fake Behaviors, Losing Market Share
Helpful (1",,4.0,4.0,4.0,4.0,4.0,2.0,Recommends,,Disapproves of CEO
Mon Aug 22 2016,N/A,Istanbul,Senior Service Engineer in Istanbul,working in operation,0,"large scale data and environment
good friendly people
best phone and laptops.
","because of the size its hard to use any new tech
very dependent to any other group
Helpfu",,4.0,3.0,3.0,3.0,3.0,2.0,Recommends,,No opinion of CEO
Tue Aug 16 2016,N/A,Istanbul, in Istanbul,overview,1,"Best benefits, good income and compensation, best work places and environments, good friendship
","Very political, weak managerial approach, weak understanding of employee complains,
Advice to Management
Be friendly, open minded, try to understand employees, be much more identical and get away from country political standings.
Helpful (1","Be friendly, open minded, try to understand employees, be much more identical and get away from country political standings.
",3.0,4.0,2.0,3.0,4.0,3.0,Doesn't Recommend,Negative Outlook,Disapproves of CEO
Thu Aug 18 2016, Account Manager,Istanbul,Former Employee ,Account manager,0,"Good benefits package and good work environment
","unreliable country dynamics. Unreliable management. low promotion opportunities. not reliable HR policies.
Advice to Management
More focus on hr
Helpfu","More focus on hr
Helpfu",3.0,4.0,3.0,2.0,4.0,1.0,Doesn't Recommend,Neutral Outlook,
Thu Sep 01 2016, Software Quality Expert,Küçükyalı,Current Employee ,Worst Organization,4,"There is no pros for this company
","A lot of work but there is no favour for employees. HR is acting like we are animal.
Helpful (4",,1.0,1.0,1.0,1.0,1.0,1.0,Doesn't Recommend,Negative Outlook,
Thu Jul 21 2016,N/A,Istanbul,Senior Engineer in Istanbul,Old Good,4,"* Everyday new challenges
* At least some incesitives
","* Salary upgrades poor
* Too much work, can not focus on one thing
* Managers can not focus on priority work, everyday priority changes
Helpful (4",,3.0,3.0,2.0,3.0,3.0,1.0,Doesn't Recommend,Neutral Outlook,Disapproves of CEO
Tue Jun 21 2016,N/A,Istanbul, in Istanbul,Turkcell,0,"strong brand
dynamic teams 
on-the-rise industry
","office location
office space 
organizational changes
Advice to Management
less organizational changes
Helpfu","less organizational changes
Helpfu",3.0,3.0,3.0,3.0,3.0,3.0,Recommends,Positive Outlook,No opinion of CEO
Wed Jun 15 2016, Sales,Istanbul,Current Employee ,Local Leader,0,"one of the most desired place to work for turkey. local optimum for telecom sector. convergence is the main topic now.
","nothing global. salaries are not competitive. benefits are good but not best.
Advice to Management
they have to raise the compansations. change the work environment, change minds, qualify work load of each person, try to optimize.
Helpfu","they have to raise the compansations. change the work environment, change minds, qualify work load of each person, try to optimize.
Helpfu",3.0,2.0,3.0,3.0,3.0,3.0,Recommends,Neutral Outlook,Approves of CEO
Sat Apr 30 2016,N/A,Istanbul,Financial Analyst and Specialist in Istanbul,Turkcel Evoluation,0,"Leader GSM Operator in Turkey, Only registered company in USA Trade Market from Turkey, Has good reputation regarding HR policies
","Overtime working hours, reputation is going bad because of the government pressure
Advice to Management
They have to decrease overtime working hours and they should seperate their relations with government
Helpfu","They have to decrease overtime working hours and they should seperate their relations with government
Helpfu",5.0,1.0,4.0,4.0,4.0,3.0,Recommends,Positive Outlook,Disapproves of CEO
Fri Apr 29 2016,Anonymous,Küçükyakalı,Former Employee ,IT audit,0,"good
free environment
you can work home
work hours salary.
social environments
","wild competitive environment makes things harder . not common goal
processes
HR
Advice to Management
be fair
Helpfu","be fair
Helpfu",5.0,4.0,3.0,2.0,4.0,4.0,Recommends,Neutral Outlook,
Wed May 04 2016,N/A,"Maltepe, Istanbul","Business Analyst in Maltepe, Istanbul",parttime in 2013,0,"TSAG events that make employees feel enjoyed
","career path for new hires
Helpfu",,4.0,2.0,4.0,3.0,4.0,3.0,Doesn't Recommend,Neutral Outlook,No opinion of CEO
Sat Apr 16 2016,N/A,Istanbul,Senior Software Engineer in Istanbul,Great Ideas Bad Execution,0,"Lots of experimental technologies
Good working environment
Gebze office was top notch
","Management
Product Owners
Long time to launch
No clear product strategy
No trainings
Helpfu",,3.0,2.0,4.0,3.0,3.0,2.0,Recommends,Positive Outlook,Disapproves of CEO
Mon Apr 04 2016,N/A,, ,Turkcell Review,2,"Innovative, agile workplace with various learning and development opportunities. One of the best company to specialise in technology. Benefit system is one of the best in Turkey with various options.
","The company culture and profile of employees began to differentiate as a consequence of change in the board and top management. Work-life balance is not considered enough. Although, it is easy to provide technological solutions for flexible working models, the company does not support it . Part-time working model has problems to tackle.
Advice to Management
Employer brand should be strengthened more mostly as a result of change in company this year. Human resources should regain the structured position in the company again.
Helpful (2","Employer brand should be strengthened more mostly as a result of change in company this year. Human resources should regain the structured position in the company again.
",4.0,2.0,3.0,3.0,4.0,3.0,Doesn't Recommend,Neutral Outlook,No opinion of CEO
Wed Mar 30 2016,Anonymous,,Former Employee ,"Broken culture, Broken company",4,"brand name
bonuses and incentives
facilities
mobile phone
laptop
","weak culture
high staff turnover
aggresive internal competition
mobbing
useless cross functional projects
need for constant self marketing
Helpful (4",,2.0,2.0,1.0,2.0,4.0,1.0,Doesn't Recommend,Negative Outlook,
Sun Apr 03 2016,Anonymous,,Current Employee ,customer service represantative,0,"mobile number, healt insuarance, transportation
","working hours, performance criteria, lack of opportunities
Advice to Management
none
Helpfu","none
Helpfu",3.0,4.0,4.0,2.0,4.0,3.0,Recommends,Negative Outlook,
Mon Mar 28 2016,Anonymous,,Current Employee ,School,2,"- A big school to progress and to learn team work
- Best place to be in telecom market of Turkey
","- Promoting is a myth and performance is not the only answer 
- Quality of the managers is getting worse
- Losing independence
Helpful (2",,3.0,2.0,4.0,2.0,3.0,2.0,Doesn't Recommend,Negative Outlook,No opinion of CEO
Tue Mar 22 2016, Solution Sales Professional,Ankara,Current Employee ,Solution Sales Manager,0,"- a great place to learn your job and corporate culture

- good working environment and facilities
","- frequent organisational changes

- very hard to get promoted. (i managed to do a year ago. but nowadays it doesnt seem possible for anyone)
- no well defined career path for employees.

- low salaries
Advice to Management
the company is getting less careless about their employees. i recommend them restructure their HR department and policies.
Helpfu","the company is getting less careless about their employees. i recommend them restructure their HR department and policies.
Helpfu",3.0,4.0,3.0,3.0,5.0,3.0,Doesn't Recommend,Positive Outlook,
Sun Mar 20 2016, Product Manager,Istanbul,Current Employee ,Product Manager,0,"Advantageous in terms of extra benefits and compensation. Leading telecommunication company in Turkey, focusing on technology. Would be a good place to work for senior.
","Company culture has changed in a negative way in the last two years. A top-down firm, unit head and team head apply micro management. Not a good place for junior. About average salary.
Advice to Management
As much as infrastructure, people adds value to this company. Company should educate senior management about people relationships and show more value to all employees.
Helpfu","As much as infrastructure, people adds value to this company. Company should educate senior management about people relationships and show more value to all employees.
Helpfu",3.0,4.0,2.0,2.0,3.0,2.0,Doesn't Recommend,Negative Outlook,Disapproves of CEO
Mon Feb 29 2016,Anonymous,Istanbul,Current Employee ,spacialist,0,"tehnical opornuties, business profitable, spending budgets
","people, hr system, mid level management,
Helpfu",,3.0,3.0,2.0,1.0,3.0,1.0,Doesn't Recommend,Negative Outlook,
Tue Feb 23 2016,Anonymous,Istanbul,Current Employee ,Telecom leader,0,"good and wel disciplined environment
","no motivational salaries, no good management
Helpfu",,4.0,4.0,4.0,4.0,5.0,4.0,Recommends,Negative Outlook,
Tue Feb 16 2016, Business Analyst,Istanbul,Current Employee ,Business Analyst,0,"Wages, Comfort-zone, position circulation, easy-going managers
","Bureaucracy, hr operations, rapid organizational changes, incompetant managers
Helpfu",,3.0,3.0,2.0,2.0,4.0,3.0,Doesn't Recommend,Negative Outlook,No opinion of CEO
Sat Feb 06 2016,N/A,, ,Reasonable to consider,0,"Good location, high profile of colleagues, high revenue company, no weekend shift
","low salary, overloading work, worsening benefits, no free lunch, surrounded by expensive restaurants, health insurance limit decreased lately
Advice to Management
You need a contemporary performance evaluation and rewarding system for both employees and managers.
Helpfu","You need a contemporary performance evaluation and rewarding system for both employees and managers.
Helpfu",3.0,4.0,3.0,3.0,2.0,3.0,Doesn't Recommend,Negative Outlook,No opinion of CEO
Fri Feb 05 2016,Anonymous,Istanbul,Current Employee ,PS Voice Product Engineer,0,"touch new technologies and innovations
","seems to be more corporate company
Helpfu",,4.0,3.0,4.0,3.0,3.0,3.0,Recommends,Positive Outlook,
Tue Jan 05 2016, Industrial Engineer,Istanbul,Former Employee ,Sales Development Specialist,0,"Very satisfactory compensation and benefits
","So many employees were just killing time and not contributing much. 
Pretty difficult to get promoted.
Helpfu",,3.0,4.0,3.0,2.0,4.0,2.0,Doesn't Recommend,Negative Outlook,No opinion of CEO
Wed Dec 23 2015,N/A,Istanbul, in Istanbul,Sales,0,"Company Brand, Reputation, Market Leader
","Organizational Changes, Performance Evaluation, Salary, Job Satisfaction
Advice to Management
Take Care Accountability and Visibility
Helpfu","Take Care Accountability and Visibility
Helpfu",3.0,2.0,2.0,2.0,2.0,2.0,Doesn't Recommend,Negative Outlook,Approves of CEO
Mon Dec 14 2015,N/A,Istanbul,Engineer in Istanbul,Good to work,2,"Comfortable environment, well known brand for the region. Googd place to work in Turkey. Competitive salary offer.
","Poor performance management, promotions are not based on smart measurements. There is not a well defined career path for employees. You can not predict your future career.
Advice to Management
Need to redesgin humman resources team. They don't care about low level employees.
Helpful (2","Need to redesgin humman resources team. They don't care about low level employees.
",4.0,4.0,4.0,4.0,4.0,4.0,Recommends,Positive Outlook,No opinion of CEO
Thu Dec 17 2015,Anonymous,,Current Employee ,marketing specialist,1,"innovative, cool, relaxing environment, nice colleagues, losing culture
","hard career path, no way to be a manger
Helpful (1",,3.0,4.0,1.0,2.0,3.0,3.0,,,
Thu Dec 17 2015, Senior Account Manager,Istanbul,Current Employee ,Company review,0,"Benefits are better when compared to others
","Company started to lose its values & culture. Promotion is not possible before 5 years.Slow procedures. Not the way it is imagined.
Helpfu",,3.0,4.0,2.0,2.0,3.0,2.0,Doesn't Recommend,Neutral Outlook,No opinion of CEO
Wed Dec 02 2015, Senior Analyst,Istanbul,Current Employee ,Changing Too Fast,1,"Exciting sector, high budgets, social activity groups
","Continuous organization structure change, major change in company culture, location
Advice to Management
Care about your employees more and support their career progress
Helpful (1","Care about your employees more and support their career progress
",3.0,4.0,2.0,2.0,4.0,3.0,Doesn't Recommend,Neutral Outlook,No opinion of CEO
Sun Nov 08 2015,N/A,, ,Very friendly environement,0,"Very friendly environment and culture
","Sometimes boring environment to work
Helpfu",,5.0,5.0,3.0,3.0,4.0,3.0,No opinion of CEO,,
Thu Oct 22 2015, Senior Developer,"Maltepe, Istanbul",Current Employee ,One of the biggest tel-cos,1,"Very good working environment, friendly colleagues, lots of challenges to experience, open career opportunities
","some times too much jobs overlaps
Advice to Management
when employees focus scores too much, this prevents them thinking main focal point oriented.
Helpful (1","when employees focus scores too much, this prevents them thinking main focal point oriented.
",5.0,5.0,5.0,5.0,5.0,5.0,Recommends,Positive Outlook,
Tue Nov 03 2015,N/A,Istanbul,Business Analyst in Istanbul,So so,0,"Great place to work, young collegues, good salary,
","managament is awful, turkey's political system change its whole environment.
Advice to Management
be honest to employees, do not make favouritism.
Helpfu","be honest to employees, do not make favouritism.
Helpfu",3.0,5.0,3.0,3.0,4.0,3.0,Recommends,Positive Outlook,No opinion of CEO
Mon Oct 12 2015,N/A,Istanbul, in Istanbul,great place to work at.,0,"Democratic, diverse, engaging and fun place. Good pay, working hours are great (7:30 to 4:30) Open minded people
","ı dont see any cons
Helpfu",,5.0,5.0,5.0,5.0,5.0,5.0,Recommends,Positive Outlook,Approves of CEO
Mon Oct 26 2015, Marketing,Istanbul,Former Employee ,Turkcell,0,"big company, leading telco operator with more than 50 % market share
","easy to get lost, difficult to rise
Helpfu",,3.0,,,,,,,,
Mon Oct 26 2015,N/A,Istanbul,Product Manager/Product Owner in Istanbul,Turkcell,0,"improve skills and proven ability in identifying the opportunities
","changing working atmosphere and culture
Helpfu",,3.0,4.0,3.0,2.0,3.0,3.0,Recommends,Positive Outlook,No opinion of CEO
Wed Oct 21 2015, Senior Brand Manager,Istanbul,Current Employee ,Turkcell,1,"It is the leader at the telecommunications sector in Turkey, it has great opportunities to fulfill your job with the technological superiorities that the company has, working colleagues who have different characteristics and experienced knowledge.
","Turkcell is in the telecommunucation sector, it seems that the developing technology will change the marketing structure and it will change regularly. Telecommunication market is a narrow market that colleagues make the strategies and offers regarding to your competitors not regarding to the company's business strategy.
Helpful (1",,4.0,4.0,4.0,4.0,4.0,4.0,Recommends,Positive Outlook,Approves of CEO
Thu Oct 22 2015,N/A,"Maltepe, Istanbul","Senior Financial Analyst in Maltepe, Istanbul",finance,0,"a big family,lots of friends
","always changing everthing , very very long working hours , unstatisfied managers ,
Advice to Management
need to hire more people
Helpfu","need to hire more people
Helpfu",2.0,1.0,2.0,1.0,3.0,1.0,Doesn't Recommend,Negative Outlook,Disapproves of CEO
Mon Sep 28 2015,N/A,Istanbul,Marketing Intern in Istanbul,Intern,0,"Global, market leader, prestige, work- life balance
","difficult to reach managers( always)
Advice to Management
be a honest manager, please
Helpfu","be a honest manager, please
Helpfu",5.0,5.0,4.0,4.0,4.0,3.0,Recommends,Positive Outlook,Approves of CEO
Sun Sep 27 2015,N/A,, ,Great Experience,0,"it was a greate experience for your skill development.
","low sallary rises in turkcell
Helpfu",,5.0,,,,,,,,
Wed Oct 07 2015, Retail Sales Management,Istanbul,Former Employee ,Retail Managment,0,"Turkcell is the leading company in turkey about telecominication so this is a big difference for the employees for their career goal.
","It s hard to find a career opportunities in Turkcell.
Helpfu",,3.0,3.0,4.0,2.0,4.0,3.0,,,
Thu Oct 01 2015,N/A,, ,Qualified,0,"Active, intelligent environment
Excellent collegues
Good pay
Dynamic work
Job satisfaction
Lots of team work
","Lots of over time
No work personal life balance
High pressure
Stressful
Feeling of unsuccessful, felt by management
No recognition
Crucial environment
Helpfu",,3.0,,,,,,,,
Tue Sep 29 2015,N/A,Istanbul,Head in Istanbul,place,0,"best place for office, work area and collegues.
","low salary, work life balance and career opportunities
Advice to Management
.
Helpfu",".
Helpfu",4.0,2.0,4.0,3.0,3.0,3.0,Recommends,Neutral Outlook,No opinion of CEO
Fri Sep 25 2015, Mobile Planning Engineer,Istanbul,Current Employee ,Mobile Planning Engineer,0,"One of the best IT companies in Turkey in the Telco space. There is exposure to a wide variaty of tools and mobile technologies for employees.
","Sometimes there is too much bureaucracy in the office.
Advice to Management
Always support your staff with more technical trainings.
Helpfu","Always support your staff with more technical trainings.
Helpfu",4.0,4.0,5.0,4.0,4.0,3.0,Recommends,Positive Outlook,Approves of CEO
Fri Oct 16 2015,N/A,, ,Bad,0,"Nice Food, nice chairs, nice building
","Bad people. And slow business environment
Helpfu",,1.0,,,,,,,,
Wed Sep 23 2015,N/A,Istanbul,Senior Software Engineer in Istanbul,Senior Software Engineer,0,"Some teams follows the technology. Many of the teams don't need to work too much.
","It's not easy to build a career here. Corporate culture is corrupted.
Helpfu",,3.0,3.0,3.0,2.0,3.0,4.0,Recommends,Positive Outlook,No opinion of CEO
Sun Sep 06 2015,Anonymous,,Former Employee ,Not the place to get development,1,"Dynamic and fast work environment. They have a very good brand image in the country. High EBITDA company that makes things easier. Geographic expansion chance was also an advantage.
","Definitely not a multinational company. Limited options for career growth. A fierce work environment with too much politics and less focus on performance.
Advice to Management
A change in the executive levels has started, it needs to be cascaded down. It seems the organisation is becoming highly effected by government and related politics.
Helpful (1","A change in the executive levels has started, it needs to be cascaded down. It seems the organisation is becoming highly effected by government and related politics.
",2.0,4.0,4.0,1.0,1.0,1.0,Doesn't Recommend,Neutral Outlook,No opinion of CEO
Tue Aug 11 2015,N/A,Istanbul,Sales Manager in Istanbul,Sales,0,"Fast moving tech company, always on the winning side, most admired company for 5 years in a row..
","Poor change management, many branches
Helpfu",,5.0,,,,,,Recommends,Positive Outlook,Approves of CEO
Mon Aug 17 2015,Anonymous,,Former Employee ,Marketing Specialist,1,"Leading company in its sector
Above average wages
Side benefits are good
","Organizational structure
Long processes
Too much employees
Helpful (1",,4.0,5.0,5.0,3.0,5.0,4.0,Recommends,Neutral Outlook,No opinion of CEO
Thu Aug 20 2015,Anonymous,Istanbul,Current Employee ,Sr Field Quality Assurance engineer,0,"Professional, pay attention on its Employees' trainings, benefits for its employees, Innovative on latest Technologies, Customer-Centric strategy, Win-recognition for its employees,
","Much Rivality among employees to be promoted, Very hardworking people everywhere, Strict work on and work off hours, Stressful working life, many projects, man meetings, Less social events for employees.
Advice to Management
Social life events should be oftened. Right for vacation should be extended and made flexible.
Work / life balance of the employees should be equally.Salaries should be higher. Be away from Political views.
Helpfu","Social life events should be oftened. Right for vacation should be extended and made flexible.
Work / life balance of the employees should be equally.Salaries should be higher. Be away from Political views.
Helpfu",3.0,2.0,4.0,4.0,3.0,4.0,Recommends,Neutral Outlook,
Fri Jul 10 2015,N/A,Istanbul,Revenue Assurance Manager in Istanbul,SS system integrator and charging problem detection,0,"Good salary and additional benefit. Trusted company , keep your self upto date about telco. Good place to work and there are very nice friendship.
","You have to keep your self upto date about telco.
Helpfu",,4.0,2.0,3.0,4.0,4.0,3.0,Recommends,Negative Outlook,Approves of CEO
Sun Jul 05 2015, Sales Force Effectiveness Specialist,Istanbul,Current Employee ,Sales Force Effectiveness Specialist,0,"Great place for new graduates to learn 
Open to new ideas
Sector is always changing and you can keep up with the innovations
Having the privilege of working in the leading company in Turkey
","Getting promotion is harder than you think
Favoritism
Helpfu",,4.0,4.0,4.0,3.0,5.0,3.0,Recommends,Neutral Outlook,Approves of CEO
Fri Jun 19 2015,N/A,, ,Probably convenient but not the best place,0,"Flexible working timetable, good benefits, big opportunities
","problematic relations, inadequate managers, insincerity
Helpfu",,5.0,4.0,4.0,5.0,5.0,4.0,Recommends,Positive Outlook,Approves of CEO
Mon Jun 15 2015,N/A,Istanbul, in Istanbul,Senior Analyst,1,"Good Benefits
Proper payment
Good experince for the CV
Big organization that provides taking participate in different departments
","Very local firm
Work overload
Bad work-life balance
Hard to get grades and poor ratings for real hard workers
Working out of plans all the time
Advice to Management
Management must work on ""Best Place to Work"" and ""We care people"" values. There is so much work per employee and mostly work-life balance breaks.
Helpful (1","Management must work on ""Best Place to Work"" and ""We care people"" values. There is so much work per employee and mostly work-life balance breaks.
",3.0,2.0,3.0,3.0,4.0,2.0,,,
Mon Jun 08 2015,N/A,Istanbul, in Istanbul,One of the good alternatives in the country,0,"Great atmosphere and lots of fun projects.
","Restructuring of management more often than it should be.
Helpfu",,3.0,,,,,,,,
Sun May 24 2015,N/A,, ,Turkcell Review,0,"As a management student, turkcell provided immense exposure and knowledge
","Tough working schedule and hectic life
Advice to Management
Free time
Helpfu","Free time
Helpfu",5.0,3.0,4.0,4.0,5.0,3.0,Recommends,Neutral Outlook,Approves of CEO
Tue May 26 2015,N/A,N/A, ,Friendly environment,0,"people were eager to help and delegate - nice location - energetic office culture - nice breakfast
","very big organization and work processes
Helpfu",,4.0,,,,,,,,
Mon May 25 2015,Anonymous,,Former Employee ,Software Test Engineer,0,"Turkcell is a big and good company. The processes are followed well within the company. It is a great environment if you want to improve yourself in telecommunication field.
","Since it is a big company from time to time it takes so much time to make the things happen.Consultants are working in an isolated environment so it reduces the integration and motivation of the consultants.
Advice to Management
Allow consultants to work with the same environment with your employees. It increase the communication between the employee and the employees so misunderstandingsorry are reduced.
Helpfu","Allow consultants to work with the same environment with your employees. It increase the communication between the employee and the employees so misunderstandingsorry are reduced.
Helpfu",4.0,3.0,4.0,4.0,3.0,4.0,Recommends,Neutral Outlook,No opinion of CEO
Fri May 08 2015, Chief Sales Officer,Istanbul,Current Employee ,Most admired company,0,"innovative and growing business for challenger minds and employees.
","slow and not agile way of doing business
Helpfu",,5.0,4.0,4.0,4.0,4.0,4.0,Recommends,Positive Outlook,
Mon May 11 2015,N/A,Ankara,Call Centre in Ankara,call centre,0,"solid company but not fully perfect
","no career ,not much offer of wage
Advice to Management
i already did it
Helpfu","i already did it
Helpfu",4.0,4.0,4.0,3.0,4.0,4.0,,,
Tue May 05 2015, Software Developer,Istanbul,Former Employee ,software developer,0,"Good salary opportunites and benefits
","hard to be promoted within team
Helpfu",,3.0,2.0,4.0,2.0,3.0,,Recommends,,
Mon May 04 2015,Anonymous,,Former Employee ,Good experience,0,"One of the most well known technology firms in Turkey. The benefits for the employers are good.
","Competency is too high. Software development procedures can not be applied too well in some cases.
Advice to Management
Quality should be taken into consideration more. Getting results without good quality sometimes causes resource waste, especially time.
Helpfu","Quality should be taken into consideration more. Getting results without good quality sometimes causes resource waste, especially time.
Helpfu",3.0,3.0,2.0,4.0,4.0,3.0,Recommends,Neutral Outlook,
Sat May 02 2015, ETL Developer,"Kartal, Istanbul",Current Employee ,cool workplace and warm staffs,0,"one of the biggest company in turkey. 
the second biggest telecom company in europe.
corporate work flows
good salary (at the very beginning)
Friendly working environment,
","low pay raise
building a career path is a bit hard
insufficient parking lot
Helpfu",,4.0,4.0,4.0,1.0,4.0,3.0,Recommends,Neutral Outlook,
Mon Apr 27 2015,N/A,Istanbul,Senior Product Manager in Istanbul,Product Manager,1,"high salary, good insurance, young
","insufficient parking lot, bad food
Helpful (1",,4.0,4.0,3.0,4.0,5.0,4.0,Doesn't Recommend,Neutral Outlook,Approves of CEO
Wed Apr 15 2015,N/A,"Tepecik, Istanbul","GNCTRKCLL Marketing in Tepecik, Istanbul",GNCTRKCLL Marketing,0,"Relaxed, not stressed, enjoyable, young, dynamic environment, many sponsorships as company so many free tickets to concerts, performances and events, high salary in turkish standard, insurance from head to the toe,
","Managers are not sure what they want, huge communication problems between employees, no company activity rooms in HQ building not even a parking lot (there is a parking lot but not eveybody can park and its so small), food is so bad, no place to give a break
Advice to Management
At least a fun break room where people can sit, they should definately move the HQ somewhere else with a campus, IT guys have great campus why not marketeers
Helpfu","At least a fun break room where people can sit, they should definately move the HQ somewhere else with a campus, IT guys have great campus why not marketeers
Helpfu",4.0,3.0,5.0,4.0,5.0,4.0,Doesn't Recommend,Positive Outlook,Approves of CEO
Tue Apr 07 2015,N/A,, ,software test engineer,0,"- perks
- working in innovative projects
- work environment
","There is no career path or no support at all
Helpfu",,4.0,4.0,4.0,3.0,5.0,3.0,Recommends,,Approves of CEO
Tue Mar 24 2015, Manager,Istanbul,Former Employee ,"Good for telco, bad for hi-tech",0,"Good for a Telco career. Good for your resume. Very nice people & network. Good compensation & benefits.
","Bad if you're focussed on high-tech products, apps or web business. It's far away from acting and producing like a startup. But still one of the best among big enterprises in Turkey, as almost all are disappointing in TR ecosystem.
Advice to Management
Stop being corporate power-point people and innovate!
Helpfu","Stop being corporate power-point people and innovate!
Helpfu",4.0,4.0,4.0,4.0,5.0,3.0,Recommends,Positive Outlook,Approves of CEO
Tue Mar 03 2015,N/A,, ,Lovemark,0,"Leadership, personal growth, company values, innovation, technology vision,
","Office culture, benefits, leadership, innovation, personl growth
Helpfu",,5.0,3.0,4.0,5.0,5.0,4.0,Recommends,Positive Outlook,Approves of CEO
Thu Mar 05 2015, Software Engineer,Istanbul,Former Employee ,Best place to work in Turkey although has many deficiencies,1,"Managers do not behave like managers, very easy going people. Great environment to work with many facilities. You can try new technologies and use them in production.
","Upper management issues, lack of awarding success, unclear and no ending tasks, sometimes doing ridiculous things just to show to upper management, too many contract based low quality engineers
Advice to Management
Make difference between the employees who work and who don't work or don't let the ones who don't work be part of your team. Do not classify employees due to their graduation year. Please show some respect to their technical skills.
Helpful (1","Make difference between the employees who work and who don't work or don't let the ones who don't work be part of your team. Do not classify employees due to their graduation year. Please show some respect to their technical skills.
",3.0,3.0,5.0,2.0,5.0,2.0,Recommends,Neutral Outlook,Approves of CEO
